PNGFILE,Category,Prob,T-test,T-test_prob,SNR,WIDTH,DM,SourceName,RA,DEC,MJD,Hfreq,NCHANS,BANDWIDTH,filename
C_0069_1220.800sec_DM1657.76.png,C,*,1.09,71.76,9.49857,5.59240533333,1657.76,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
C_0065_1302.500sec_DM100.58.png,C,*,1.07,70.84,9.55286,5.59240533333,100.579,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
0066_1236.210sec_DM1065.56.png,0066,*,0.94,64.65,9.51328,5.59240533333,1065.56,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
0061_760.728sec_DM1687.01.png,0061,*,0.89,62.04,9.6215,5.59240533333,1687.01,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
0063_200.553sec_DM645.92.png,0063,*,0.70,50.94,9.60656,5.59240533333,645.923,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
C_0064_485.711sec_DM1923.41.png,C,*,1.06,70.42,9.57809,5.59240533333,1923.41,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
C_0075_1328.870sec_DM199.51.png,C,*,1.17,74.75,9.32719,2.79620266667,199.505,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
0067_820.508sec_DM1983.17.png,0067,*,0.89,62.00,9.51138,5.59240533333,1983.17,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
C_0074_1405.960sec_DM1320.52.png,C,*,1.12,72.91,9.39962,5.59240533333,1320.52,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
C_0070_971.736sec_DM313.98.png,C,*,1.28,79.07,9.48029,5.59240533333,313.975,DIAG_FRB180916,15800.768,654300.84,58932.32488425926,988.96484375,512,-187.5,/datax/scratch/jfaber/SPANDAK_extension/pipeline_playground/R3_blc73/3248_redone/downsampled_bits.fil
